Assigment name,Assignment,Assignment Type,Author,Billable Hours,Category,Cost Center,Cost Center (Business Unit),Customer Responsible,Date,Employee Role,Entry Date,Hour Price,Hours Worked,Industry,Internal,Invoice Number,Invoiced,Invoicing Date,Margin,Non-Billable,Owner,Paid,Parent Company,Parent Company Home Country,Parent Company Industry,Parent Company Responsible,Parent Company Type,Payer,Payer Home Country,Payment Date,Principal,Principal Home Country,Principal Type,Responsible,Seller,Skill,Status (Registere,Tax Rate,Total,Transaction,Transaction Type,Transaction Type Englis,Transaction status (Ope,Type (Fe
 Kilpailuoikeudellinen asia,20080020,Kilpailuoikeus,Helen Hakaniemi,4.0,,Palvelu,Palvelu,Nelli Niittykumpu,2010-01-21,,2009-09-02,200.0,4.0,Kauppa,False,20090138,400.0,2010-01-21,370.0,False,Helen Hakaniemi,0.0,,,,,,Hattu & Lakki Oy,Suomi,NaT,Hattu & Lakki Oy,Suomi,Customer,Helen Hakaniemi,,,Laskutettu,Alv 22 %,400.0,Puhelinneuvottelu,Puhelinneuvottelu,Phone meeting,Hyvitetty,Palkkio
 Kilpailuoikeudellinen asia,20080020,Kilpailuoikeus,Kustaa Kulosaari,6.0,,Palvelu,Palvelu,Nelli Niittykumpu,2008-11-12,,2008-10-06,200.0,6.0,Kauppa,False,20080040,400.0,2008-10-06,370.0,False,Helen Hakaniemi,400.0,,,,,,Hattu & Lakki Oy,Suomi,2008-11-12,Hattu & Lakki Oy,Suomi,Customer,Helen Hakaniemi,,,Maksettu,Alv 22 %,400.0,Tapaaminen asiakkaan luona,Perintäkirjeen laatiminen vastapuolelle,Writing a debt collection letter to counterpart,Maksettu,Palkkio
 bouppteckning o avvittring,20080021,Perintöoikeus,Kustaa Kulosaari,0.0,,Lakipalveluja,Lakipalveluja,Kustaa Kulosaari,2013-05-29,,2008-10-07,,0.0,,False,20080042,100.0,2008-10-10,,False,Kustaa Kulosaari,100.0,,,,,,Loviisa Oy,Suomi,2013-05-29,Loviisa Oy,Suomi,Customer,Kustaa Kulosaari,,,Maksettu,Veroton,100.0,Kaupparekisteriote,Kaupparekisteriote,Trade register document,Maksettu,Kulu
 bouppteckning o avvittring,20080021,Perintöoikeus,Kustaa Kulosaari,0.0,,Lakipalveluja,Lakipalveluja,Kustaa Kulosaari,2013-05-29,,2008-10-06,,0.0,,False,20080042,110.0,2008-10-10,,False,Kustaa Kulosaari,110.0,,,,,,Loviisa Oy,Suomi,2013-05-29,Loviisa Oy,Suomi,Customer,Kustaa Kulosaari,,,Maksettu,Alv 22 %,110.0,Matkakorvaus,Kilometrikorvaus,Mileage allowance,Maksettu,Kulu
 bouppteckning o avvittring,20080021,Perintöoikeus,Kustaa Kulosaari,1.5,,Lakipalveluja,Lakipalveluja,Kustaa Kulosaari,2013-05-29,,2008-10-07,200.0,1.5,,False,20080042,100.0,2008-10-10,85.0,False,Kustaa Kulosaari,100.0,,,,,,Loviisa Oy,Suomi,2013-05-29,Loviisa Oy,Suomi,Customer,Kustaa Kulosaari,,,Maksettu,Alv 22 %,100.0,Puhelinneuvottelu,Puhelinneuvottelu,Phone meeting,Maksettu,Palkkio
 bouppteckning o avvittring,20080021,Perintöoikeus,Kustaa Kulosaari,6.0,,Lakipalveluja,Lakipalveluja,Kustaa Kulosaari,2013-05-29,,2008-10-07,200.0,7.5,,False,20080042,0.0,2008-10-10,0.0,False,Kustaa Kulosaari,0.0,,,,,,Loviisa Oy,Suomi,2013-05-29,Loviisa Oy,Suomi,Customer,Kustaa Kulosaari,,,Maksettu,Alv 22 %,0.0,Uppgörande av bouppteckning och avvittrinsdokument,Perintäkirjeen laatiminen vastapuolelle,Writing a debt collection letter to counterpart,Maksettu,Palkkio
 bouppteckning o avvittring,20080021,Perintöoikeus,Kustaa Kulosaari,3.0,,Lakipalveluja,Lakipalveluja,Kustaa Kulosaari,2013-05-29,,2008-10-09,200.0,3.0,,False,20080042,200.0,2008-10-10,200.0,False,Kustaa Kulosaari,200.0,,,,,,Loviisa Oy,Suomi,2013-05-29,Loviisa Oy,Suomi,Customer,Kustaa Kulosaari,,,Maksettu,Alv 22 %,200.0,Uppgörande av ändringsbouppteckning,Perintäkirjeen laatiminen vastapuolelle,Writing a debt collection letter to counterpart,Maksettu,Palkkio
 bouppteckning o avvittring,20080021,Perintöoikeus,Nelli Niittykumpu,0.0062,,Lakipalveluja,,Kustaa Kulosaari,2009-12-16,,2009-12-16,200.0,0.0062,,False,,,NaT,-28.76,False,Kustaa Kulosaari,0.0,,,,,,,,NaT,Loviisa Oy,Suomi,Customer,Kustaa Kulosaari,,,Kirjattu,,1.24,puhelu,Puhelinneuvottelu,Phone meeting,Avoin,Palkkio
 Pesän realisointi,20080022,Rahoitusoikeus,Kati Alley,0.0,,,,Helen Hakaniemi,2009-09-10,Asiantuntija,2008-10-07,0.0,0.0,Muu,False,20090037,0.0,2009-09-10,0.0,False,Boris Keilaniemi,0.0,,,,,,Arviointikeskus Oy,Suomi,2009-12-21,Arviointikeskus Oy,Suomi,Key customer,Boris Keilaniemi,,,Maksettu,Alv 22 %,0.0,Dokumentin laatiminen,Perintäkirjeen laatiminen vastapuolelle,Writing a debt collection letter to counterpart,Maksettu,Palkkio
 Pesän realisointi,20080022,Rahoitusoikeus,Kustaa Kulosaari,1.5,,,,Helen Hakaniemi,2009-09-10,,2008-10-29,170.0,0.0,Muu,False,20090037,255.0,2009-09-10,255.0,False,Boris Keilaniemi,173.02,,,,,,Arviointikeskus Oy,Suomi,2009-12-21,Arviointikeskus Oy,Suomi,Key customer,Boris Keilaniemi,,,Maksettu,Alv 22 %,255.0,Esiintyminen oikeudessa,Esiintyminen oikeudessa,Court appearance,Maksettu,Palkkio
 Pesän realisointi,20080022,Rahoitusoikeus,Helen Hakaniemi,3.0,,,,Helen Hakaniemi,2010-09-01,,2009-10-08,140.0,3.0,Muu,False,20090060,420.0,2009-10-08,390.0,False,Boris Keilaniemi,328.2,,,,,,Arviointikeskus Oy,Suomi,NaT,Arviointikeskus Oy,Suomi,Key customer,Boris Keilaniemi,,,Maksettu,Alv 22 %,420.0,Neuvottelu vankilassa,Neuvottelu vankilassa,Meeting in a prison,Avoin,Palkkio
 Pesän realisointi,20080022,Rahoitusoikeus,Helen Hakaniemi,5.0,,,,Helen Hakaniemi,2010-09-01,,2009-10-08,140.0,5.0,Muu,False,20090060,0.0,2009-10-08,-30.0,False,Boris Keilaniemi,0.0,,,,,,Arviointikeskus Oy,Suomi,NaT,Arviointikeskus Oy,Suomi,Key customer,Boris Keilaniemi,,,Maksettu,Alv 22 %,0.0,muu,haastehakemuksen laatiminen,Writing a complaint,Avoin,Palkkio
 Kilpailuoikeudellinen asia 2,20080023,Kilpailuoikeus,Viivi Vuosaari,9.0,,Palvelu,Palvelu,Nelli Niittykumpu,2008-11-18,,2008-10-06,175.0,9.75,Kauppa,False,20080059,525.0,2008-11-19,495.0,False,Viivi Vuosaari,525.0,,,,,,Hattu & Lakki Oy,Suomi,2008-11-18,Hattu & Lakki Oy,Suomi,Customer,Helen Hakaniemi,,,Maksettu,Alv 22 %,525.0,"Asiakirjanan  laatiminen
tehty muistion pohjalta
Muistio laadittu palaverissa 30.9.2008",Perintäkirjeen laatiminen vastapuolelle,Writing a debt collection letter to counterpart,Maksettu,Palkkio
 Kilpailuoikeudellinen asia 2,20080023,Kilpailuoikeus,Viivi Vuosaari,0.0,,Palvelu,Palvelu,Nelli Niittykumpu,2010-01-21,,2008-10-07,200.0,0.0,Kauppa,False,20080060,200.0,2008-10-31,200.0,False,Viivi Vuosaari,200.0,,,,,,Hattu & Lakki Oy,Suomi,2010-01-28,Hattu & Lakki Oy,Suomi,Customer,Helen Hakaniemi,,,Maksettu,Alv 22 %,200.0,Puhelinneuvottelu,Puhelinneuvottelu,Phone meeting,Maksettu,Palkkio
 Kilpailuoikeudellinen asia 2,20080023,Kilpailuoikeus,Viivi Vuosaari,9.0,,Palvelu,Palvelu,Nelli Niittykumpu,2008-11-18,,2008-10-06,200.0,9.0,Kauppa,False,20080059,600.0,2008-11-19,570.0,False,Viivi Vuosaari,600.0,,,,,,Hattu & Lakki Oy,Suomi,2008-11-18,Hattu & Lakki Oy,Suomi,Customer,Helen Hakaniemi,,,Maksettu,Alv 22 %,600.0,Tapaaminen asiakkaan luona,Perintäkirjeen laatiminen vastapuolelle,Writing a debt collection letter to counterpart,Maksettu,Palkkio
 välimiesmenettely,20080024,Arviointipalvelu - Tontit,Jopi Jalkapuoli,0.0,,Palvelu,Palvelu,Jopi Jalkapuoli,2008-11-19,,2008-10-07,170.0,0.0,Muu,False,20080049,0.0,2008-11-04,0.0,False,Boris Keilaniemi,0.0,,,,,,Jakelutori Oy,Suomi,2008-11-19,Suutari Kenkä Oy,Suomi,Prospect,Boris Keilaniemi,,,Maksettu,Alv 22 %,0.0,Dokumentin laatiminen,Perintäkirjeen laatiminen vastapuolelle,Writing a debt collection letter to counterpart,Maksettu,Palkkio
 välimiesmenettely,20080024,Arviointipalvelu - Tontit,Helen Hakaniemi,0.0,,Palvelu,Palvelu,Jopi Jalkapuoli,2008-11-19,,2008-11-04,,0.0,Muu,False,20080049,100.0,2008-11-04,,False,Boris Keilaniemi,72.46,,,,,,Jakelutori Oy,Suomi,2008-11-19,Suutari Kenkä Oy,Suomi,Prospect,Boris Keilaniemi,,,Maksettu,Veroton,100.0,Kaupparekisteriote,Kaupparekisteriote,Trade register document,Maksettu,Kulu
 välimiesmenettely,20080024,Arviointipalvelu - Tontit,Helen Hakaniemi,0.0,,Palvelu,Palvelu,Jopi Jalkapuoli,2008-11-19,,2008-11-04,0.0,0.0,Muu,False,20080049,30.0,2008-11-04,30.0,False,Boris Keilaniemi,22.57,,,,,,Jakelutori Oy,Suomi,2008-11-19,Suutari Kenkä Oy,Suomi,Prospect,Boris Keilaniemi,,,Maksettu,Alv 22 %,30.0,Puhelinneuvottelu xx kanssa,Puhelinneuvottelu,Phone meeting,Maksettu,Palkkio
 Konsultointi tehtävät,20080025,Hallintoasia,Kustaa Kulosaari,1.0,,,,Kustaa Kulosaari,2008-12-17,,2008-10-31,170.0,1.0,,False,20090001,170.0,2009-03-10,140.0,False,Kustaa Kulosaari,157.38,,,,,,Asiakas A,Suomi,2009-03-12,Asiakas A,Suomi,,Yki Kontula,,,Maksettu,Alv 22 %,170.0,Dokumentin laatiminen,Perintäkirjeen laatiminen vastapuolelle,Writing a debt collection letter to counterpart,Maksettu,Palkkio
 Konsultointi tehtävät,20080025,Hallintoasia,Kustaa Kulosaari,3.0,,,,Kustaa Kulosaari,2008-12-17,,2008-10-31,170.0,3.0,,False,20090001,510.0,2009-03-10,480.0,False,Kustaa Kulosaari,472.16,,,,,,Asiakas A,Suomi,2009-03-12,Asiakas A,Suomi,,Yki Kontula,,,Maksettu,Alv 22 %,510.0,Esiintyminen käräjäoikeudessa,Puhelinneuvottelu,Phone meeting,Maksettu,Palkkio
 Konsultointi tehtävät,20080025,Hallintoasia,Kustaa Kulosaari,1.0,,,,Kustaa Kulosaari,2008-12-17,,2008-10-31,170.0,1.0,,False,20090001,170.0,2009-03-10,140.0,False,Kustaa Kulosaari,157.38,,,,,,Asiakas A,Suomi,2009-03-12,Asiakas A,Suomi,,Yki Kontula,,,Maksettu,Alv 22 %,170.0,Haastehakemuksen työstäminen,Haastehakemuksen työstäminen,Writing a complaint,Maksettu,Palkkio
 Konsultointi tehtävät,20080025,Hallintoasia,Kustaa Kulosaari,0.0,,,,Kustaa Kulosaari,2008-12-17,,2008-10-29,,0.0,,False,20090001,10.0,2009-03-10,,False,Kustaa Kulosaari,4.45,,,,,,Asiakas A,Suomi,2009-03-12,Asiakas A,Suomi,,Yki Kontula,,,Maksettu,Veroton,10.0,Kaupparekisteriote,Kaupparekisteriote,Trade register document,Maksettu,Kulu
 Konsultointi tehtävät,20080025,Hallintoasia,Kustaa Kulosaari,0.0,,,,Kustaa Kulosaari,2008-12-17,,2008-10-29,,0.0,,False,20090001,22.0,2009-03-10,,False,Kustaa Kulosaari,9.8,,,,,,Asiakas A,Suomi,2009-03-12,Asiakas A,Suomi,,Yki Kontula,,,Maksettu,Alv 22 %,22.0,Matkakorvaus hki-tre-hki,Kilometrikorvaus,Mileage allowance,Maksettu,Kulu
 Konsultointi tehtävät,20080025,Hallintoasia,Kustaa Kulosaari,0.0,,,,Kustaa Kulosaari,2008-12-17,,2008-10-29,0.0,0.0,,False,20090001,250.0,2009-03-10,250.0,False,Kustaa Kulosaari,231.44,,,,,,Asiakas A,Suomi,2009-03-12,Asiakas A,Suomi,,Yki Kontula,,,Maksettu,Alv 22 %,250.0,Neuvottelu tstossa,Neuvottelu tstossa,Meeting at the office,Maksettu,Palkkio
 Konsultointi tehtävät,20080025,Hallintoasia,Kustaa Kulosaari,1.5,,,,Kustaa Kulosaari,2008-12-17,,2009-02-12,170.0,1.0,,False,20090001,85.0,2009-03-10,85.0,False,Kustaa Kulosaari,115.72,,,,,,Asiakas A,Suomi,2009-03-12,Asiakas A,Suomi,,Yki Kontula,,,Maksettu,Alv 22 %,85.0,Puhelinneuvottelu,Puhelinneuvottelu,Phone meeting,Maksettu,Palkkio
 Konsultointi tehtävät,20080025,Hallintoasia,Kustaa Kulosaari,2.5,,,,Kustaa Kulosaari,2008-12-17,,2008-11-04,170.0,2.5,,False,20090001,425.0,2009-03-10,395.0,False,Kustaa Kulosaari,393.46000000000004,,,,,,Asiakas A,Suomi,2009-03-12,Asiakas A,Suomi,,Yki Kontula,,,Maksettu,Alv 22 %,425.0,yritysneuvottelu,Neuvottelu tstossa,Meeting at the office,Maksettu,Palkkio
" Varkaus, sjä/Jokinen Jaakko, Kouvolan KO 1.12.2008",20080026,Rikosoikeus,Viivi Vuosaari,2.0,,,,Viivi Vuosaari,2008-10-31,,2008-10-31,170.0,2.0,,False,,,NaT,310.0,False,Viivi Vuosaari,0.0,,,,,,,,NaT,Jokinen Jaakko,Suomi,,Viivi Vuosaari,Boris Keilaniemi,,Kirjattu,,340.0,Esiintyminen Kouvolan käräjäoikeudessa,Puhelinneuvottelu,Phone meeting,Avoin,Palkkio
" Varkaus, sjä/Jokinen Jaakko, Kouvolan KO 1.12.2008",20080026,Rikosoikeus,Viivi Vuosaari,0.0,,,,Viivi Vuosaari,2010-01-28,,2008-10-31,170.0,0.0,,False,20090180,340.0,2010-01-28,280.0,False,Viivi Vuosaari,0.0,,,,,,Suomen valtio,Suomi,NaT,Jokinen Jaakko,Suomi,,Viivi Vuosaari,Boris Keilaniemi,,Laskutettu,Alv 22 %,340.0,Esiintyminen Kouvolan käräjäoikeudessa ,Puhelinneuvottelu,Phone meeting,Peruttu,Palkkio
" Varkaus, sjä/Jokinen Jaakko, Kouvolan KO 1.12.2008",20080026,Rikosoikeus,Viivi Vuosaari,0.0,,,,Viivi Vuosaari,2008-11-19,,2008-10-29,0.0,0.0,,False,20080046,0.0,2008-10-29,0.0,False,Viivi Vuosaari,0.0,,,,,,Suomen valtio,Suomi,2008-11-19,Jokinen Jaakko,Suomi,,Viivi Vuosaari,Boris Keilaniemi,,Maksettu,Alv 22 %,0.0,Haastehakemuksen työstäminen,Haastehakemuksen työstäminen,Writing a complaint,Maksettu,Palkkio
" Varkaus, sjä/Jokinen Jaakko, Kouvolan KO 1.12.2008",20080026,Rikosoikeus,Viivi Vuosaari,0.0,,,,Viivi Vuosaari,2008-11-19,,2008-10-29,,0.0,,False,20080046,64.24,2008-10-29,,False,Viivi Vuosaari,64.24,,,,,,Suomen valtio,Suomi,2008-11-19,Jokinen Jaakko,Suomi,,Viivi Vuosaari,Boris Keilaniemi,,Maksettu,Alv 22 %,64.24,Matkakorvaus,Kilometrikorvaus,Mileage allowance,Maksettu,Kulu
" Varkaus, sjä/Jokinen Jaakko, Kouvolan KO 1.12.2008",20080026,Rikosoikeus,Viivi Vuosaari,0.0,,,,Viivi Vuosaari,2008-11-19,,2008-10-29,170.0,0.0,,False,20080046,0.0,2008-10-29,0.0,False,Viivi Vuosaari,0.0,,,,,,Suomen valtio,Suomi,2008-11-19,Jokinen Jaakko,Suomi,,Viivi Vuosaari,Boris Keilaniemi,,Maksettu,Alv 22 %,0.0,Neuvottelu tstossa,Neuvottelu tstossa,Meeting at the office,Maksettu,Palkkio
" Varkaus, sjä/Jokinen Jaakko, Kouvolan KO 1.12.2008",20080026,Rikosoikeus,Viivi Vuosaari,6.0,,,,Viivi Vuosaari,2008-11-19,,2008-10-29,170.0,0.0,,False,20080046,255.0,2008-10-29,255.0,False,Viivi Vuosaari,255.0,,,,,,Suomen valtio,Suomi,2008-11-19,Jokinen Jaakko,Suomi,,Viivi Vuosaari,Boris Keilaniemi,,Maksettu,Alv 22 %,255.0,Neuvottelu tstossa MK/Jokinen,Neuvottelu tstossa,Meeting at the office,Maksettu,Palkkio
" Varkaus, sjä/Jokinen Jaakko, Kouvolan KO 1.12.2008",20080026,Rikosoikeus,Viivi Vuosaari,0.0,,,,Viivi Vuosaari,2010-01-28,,2008-10-31,170.0,0.0,,False,20090180,0.0,2010-01-28,0.0,False,Viivi Vuosaari,0.0,,,,,,Suomen valtio,Suomi,NaT,Jokinen Jaakko,Suomi,,Viivi Vuosaari,Boris Keilaniemi,,Laskutettu,Alv 22 %,0.0,Neuvottelu vankilassa,Neuvottelu vankilassa,Meeting in a prison,Peruttu,Palkkio
" Varkaus, sjä/Jokinen Jaakko, Kouvolan KO 1.12.2008",20080026,Rikosoikeus,Viivi Vuosaari,0.5,,,,Viivi Vuosaari,2010-01-28,,2009-09-17,170.0,0.0,,False,20090180,85.0,2010-01-28,85.0,False,Viivi Vuosaari,0.0,,,,,,Suomen valtio,Suomi,NaT,Jokinen Jaakko,Suomi,,Viivi Vuosaari,Boris Keilaniemi,,Laskutettu,Alv 22 %,85.0,Puhelinneuvottelu,Puhelinneuvottelu,Phone meeting,Peruttu,Palkkio
" Varkaus, sjä/Jokinen Jaakko, Kouvolan KO 1.12.2008",20080026,Rikosoikeus,Viivi Vuosaari,0.0,Laskutettava,,,Viivi Vuosaari,2008-11-19,,2008-10-29,,0.0,,False,20080046,25.0,2008-10-29,,False,Viivi Vuosaari,25.0,,,,,,Suomen valtio,Suomi,2008-11-19,Jokinen Jaakko,Suomi,,Viivi Vuosaari,Boris Keilaniemi,,Maksettu,Veroton,25.0,Päätöksen lunastus,Päätöksen lunastus,Resolution claim,Maksettu,Kulu
" Varkaus, sjä/Jokinen Jaakko, Kouvolan KO 1.12.2008",20080026,Rikosoikeus,Viivi Vuosaari,0.5,,,,Viivi Vuosaari,2010-01-28,,2010-01-14,170.0,0.5,,False,20090180,85.0,2010-01-28,70.0,False,Viivi Vuosaari,0.0,,,,,,Suomen valtio,Suomi,NaT,Jokinen Jaakko,Suomi,,Viivi Vuosaari,Boris Keilaniemi,,Laskutettu,Alv 22 %,85.0,"Varkaus, sjä/Jokinen Jaakko, Kouvolan KO 1.12.2008",Puhelinneuvottelu,Phone meeting,Peruttu,Palkkio
 Hallintoasia,20080027,Hallintoasia,Helen Hakaniemi,0.0,,,,Helen Hakaniemi,2008-11-19,,2008-11-18,,0.0,,False,20080057,94.6,2008-11-19,,False,Helen Hakaniemi,-63.07,,,,,,Sallan Salonki Ky,Suomi,NaT,Sallan Salonki Ky,Suomi,,Helen Hakaniemi,,,Maksettu,Alv 22 %,94.6,Kilometrikorvaus,Kilometrikorvaus,Mileage allowance,Tulostettu,Kulu
 Hallintoasia,20080027,Hallintoasia,Helen Hakaniemi,0.0,,,,Helen Hakaniemi,2008-11-19,,2008-11-18,0.0,9.0,,False,20080057,30.0,2008-11-19,160.79,False,Helen Hakaniemi,-19.21,,,,,,Sallan Salonki Ky,Suomi,NaT,Sallan Salonki Ky,Suomi,,Helen Hakaniemi,,,Maksettu,Alv 22 %,30.0,Puhelinneuvottelu,Puhelinneuvottelu,Phone meeting,Tulostettu,Palkkio
 Hallintoasia,20080027,Hallintoasia,Helen Hakaniemi,0.75,,,,Helen Hakaniemi,2008-11-19,,2008-11-18,170.0,0.75,,False,20080057,127.5,2008-11-19,105.0,False,Helen Hakaniemi,-81.65,,,,,,Sallan Salonki Ky,Suomi,NaT,Sallan Salonki Ky,Suomi,,Helen Hakaniemi,,,Maksettu,Alv 22 %,127.5,Sähköpostin laadinta,Sähköpostin laadinta,Writing an email,Tulostettu,Palkkio
 Hallinnollinen asia,20080028,Hallintoasia,Helen Hakaniemi,4.0,,Hallinto,Hallinto,Helen Hakaniemi,2012-02-13,,2009-02-11,200.0,4.0,Muu,False,20110032,280.0,2012-02-13,370.0,False,Helen Hakaniemi,0.0,,,,,,TakaKontti Oy,Suomi,NaT,TakaKontti Oy,Suomi,Customer,Helen Hakaniemi,,,Laskutettu,Alv 23 %,400.0,Asiakirjoihin tutustuminen,,,Avoin,Palkkio
 Hallinnollinen asia,20080028,Hallintoasia,Helen Hakaniemi,0.0,,Hallinto,Hallinto,Helen Hakaniemi,2012-01-25,,2008-11-19,,0.0,Muu,False,20080054,77.0,2008-11-19,,False,Helen Hakaniemi,33.0,,,,,,Sallan Salonki Ky,Suomi,2012-01-25,TakaKontti Oy,Suomi,Customer,Helen Hakaniemi,,,Maksettu,Veroton,110.0,Kilometrikorvaus HKI-Turku-HKI,Kilometrikorvaus,Mileage allowance,Maksettu,Kulu
 Hallinnollinen asia,20080028,Hallintoasia,Helen Hakaniemi,18.4,,Hallinto,Hallinto,Helen Hakaniemi,2012-01-25,,2008-11-18,200.0,18.4,Muu,False,20080054,1113.42,2008-11-19,1560.6,False,Helen Hakaniemi,685.9200000000001,,,,,,Sallan Salonki Ky,Suomi,2012-01-25,TakaKontti Oy,Suomi,Customer,Helen Hakaniemi,,,Maksettu,Alv 22 %,1590.6,Laskutettavaa työtä,,,Maksettu,Palkkio
 Hallinnollinen asia,20080028,Hallintoasia,Helen Hakaniemi,4.8,,Hallinto,Hallinto,Helen Hakaniemi,2012-01-25,,2008-11-17,200.0,4.8,Muu,False,20080054,417.48,2008-11-19,566.4,False,Helen Hakaniemi,178.92,,,,,,Sallan Salonki Ky,Suomi,2012-01-25,TakaKontti Oy,Suomi,Customer,Helen Hakaniemi,,,Maksettu,Alv 22 %,596.4,Perehtyminen asiaan,,,Maksettu,Palkkio
 Hallinnollinen asia,20080028,Hallintoasia,Helen Hakaniemi,4.6,,Hallinto,Hallinto,Helen Hakaniemi,2009-12-21,,2009-11-11,200.0,0.0,Muu,False,20090069,280.0,2009-11-11,370.0,False,Helen Hakaniemi,120.0,,,,,,Sallan Salonki Ky,Suomi,2009-12-21,TakaKontti Oy,Suomi,Customer,Helen Hakaniemi,,,Maksettu,Alv 22 %,400.0,Perintäkirjeen laatiminen vastapuolelle,Perintäkirjeen laatiminen vastapuolelle,Writing a debt collection letter to counterpart,Maksettu,Palkkio
 Hallinnollinen asia,20080028,Hallintoasia,Helen Hakaniemi,27.95,,Hallinto,Hallinto,Helen Hakaniemi,2013-05-16,,2008-11-19,200.0,27.95,Muu,False,20080065,1400.0,2008-11-19,1970.0,False,Helen Hakaniemi,1590.1599999999999,,,,,,TakaKontti Oy,Suomi,2013-05-16,TakaKontti Oy,Suomi,Customer,Helen Hakaniemi,,,Maksettu,Alv 22 %,2000.0,Puhelinneuvottelu,,,Maksettu,Palkkio
 Hallinnollinen asia,20080028,Hallintoasia,Helen Hakaniemi,0.0,,Hallinto,Hallinto,Helen Hakaniemi,2012-01-25,,2008-11-19,0.0,0.0,Muu,False,20080054,20.86,2008-11-19,20.86,False,Helen Hakaniemi,8.94,,,,,,Sallan Salonki Ky,Suomi,2012-01-25,TakaKontti Oy,Suomi,Customer,Helen Hakaniemi,,,Maksettu,Alv 22 %,29.8,"Puhelinneuvottelu Kivinen/Soranen.
Käyty läpi seuraavat asiat:",Puhelinneuvottelu,Phone meeting,Maksettu,Palkkio
 Hallinnollinen asia,20080028,Hallintoasia,Helen Hakaniemi,0.0,Laskutettava,Hallinto,Hallinto,Helen Hakaniemi,2012-01-25,,2008-11-19,,0.0,Muu,False,20080054,11.47,2008-11-19,,False,Helen Hakaniemi,4.92,,,,,,Sallan Salonki Ky,Suomi,2012-01-25,TakaKontti Oy,Suomi,Customer,Helen Hakaniemi,,,Maksettu,Alv 22 %,16.39,Päätöksen lunastus,Päätöksen lunastus,Resolution claim,Maksettu,Kulu
 Hallinnollinen asia,20080028,Hallintoasia,Helen Hakaniemi,4.8,,Hallinto,Hallinto,Helen Hakaniemi,2012-01-25,,2008-11-18,200.0,4.8,Muu,False,20080054,417.48,2008-11-19,566.4,False,Helen Hakaniemi,178.92,,,,,,Sallan Salonki Ky,Suomi,2012-01-25,TakaKontti Oy,Suomi,Customer,Helen Hakaniemi,,,Maksettu,Alv 22 %,596.4,Tapaaminen asiakkaan luona,,,Maksettu,Palkkio
 Hallinnollinen asia,20080028,Hallintoasia,Jopi Jalkapuoli,4.8,,Hallinto,Hallinto,Helen Hakaniemi,2012-01-25,,2008-11-18,200.0,4.8,Muu,False,20080054,417.48,2008-11-19,566.4,False,Helen Hakaniemi,178.92,,,,,,Sallan Salonki Ky,Suomi,2012-01-25,TakaKontti Oy,Suomi,Customer,Helen Hakaniemi,,,Maksettu,Alv 22 %,596.4,"Tapaaminen asiakkaan luona.
Paikalla kaikki",Puhelinneuvottelu,Phone meeting,Maksettu,Palkkio
 Hallinnollinen asia,20080028,Hallintoasia,Helen Hakaniemi,5.25,,Hallinto,Hallinto,Helen Hakaniemi,2008-11-17,,2008-11-17,175.0,5.5,Muu,False,,,2008-11-19,864.6,False,Helen Hakaniemi,0.0,,,,,,,,2012-01-25,TakaKontti Oy,Suomi,Customer,Helen Hakaniemi,,,Kirjattu,,894.6,Tutustuminen toimeksiantoon.,Puhelinneuvottelu,Phone meeting,Laskutettu,Palkkio
 Hallinnollinen asia,20080028,Hallintoasia,Helen Hakaniemi,3.1499999999999995,,Hallinto,Hallinto,Helen Hakaniemi,2012-01-25,,2008-11-17,175.0,3.3,Muu,False,20080054,626.22,2008-11-19,461.22,False,Helen Hakaniemi,268.38,,,,,,Sallan Salonki Ky,Suomi,2012-01-25,TakaKontti Oy,Suomi,Customer,Helen Hakaniemi,,,Maksettu,Alv 22 %,626.22,"Tutustuminen toimeksiantoon.
",Puhelinneuvottelu,Phone meeting,Maksettu,Palkkio
 Hallinnollinen asia,20080028,Hallintoasia,Viivi Vuosaari,6.0,,Hallinto,,Helen Hakaniemi,2010-01-27,,2008-10-28,200.0,6.0,Muu,False,20080118,280.0,2009-02-11,370.0,False,Helen Hakaniemi,400.0,,,,,,TakaKontti Oy,Suomi,2010-01-27,TakaKontti Oy,Suomi,Customer,Helen Hakaniemi,,,Maksettu,Alv 22 %,400.0,kurssi Helsingissä,Perintäkirjeen laatiminen vastapuolelle,Writing a debt collection letter to counterpart,Maksettu,Palkkio
 Hallinnollinen asia,20080028,Hallintoasia,Kustaa Kulosaari,4.5,,Hallinto,,Helen Hakaniemi,2010-01-27,,2008-10-29,0.0,4.5,Muu,False,20080118,21.0,2009-02-11,36.0,False,Helen Hakaniemi,30.0,,,,,,TakaKontti Oy,Suomi,2010-01-27,TakaKontti Oy,Suomi,Customer,Helen Hakaniemi,,,Maksettu,Alv 22 %,30.0,tehtävä 1,Puhelinneuvottelu,Phone meeting,Maksettu,Palkkio
 Testamentin laadinta,20080029,Perheoikeus,Boris Keilaniemi,0.0,Laskutettava,,,Kustaa Kulosaari,2008-11-19,Osakas,2008-11-19,,0.0,,False,20080062,50.0,2008-11-19,,False,Boris Keilaniemi,0.0,,,,,,asiakas Ahkera,Suomi,2009-02-11,Ahkera asiakas,Suomi,,Seppo Sörnäinen,,,Laskutettu,Veroton,50.0,Kopiokulut,Päätöksen lunastus,Resolution claim,Maksettu,Kulu
